,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score
7563,2,22,743.0,1,8,7,0,0,6.6
7564,0,22,124.0,0,8,7,0,0,1.6
7565,8,22,1476.0,1,8,7,0,0,6.6
7566,1,22,273.0,0,7,6,0,0,1.4
7567,1,22,742.0,1,7,6,0,0,6.4
7568,3,22,639.0,2,8,7,0,0,11.6
7569,3,22,772.0,0,8,7,0,0,1.6
7570,0,22,103.0,0,7,6,0,0,1.4
7571,2,22,57.0,1,7,6,0,0,6.4
7572,1,22,7.0,1,7,6,0,0,6.4
7573,1,22,108.0,0,7,6,0,0,1.4
7574,2,22,54.0,0,6,5,0,0,1.2
7575,4,6,2957.0,0,4,3,3,0,15.6
7576,3,6,946.0,1,3,2,1,0,10.4
7577,0,6,63.0,0,4,3,0,0,0.6
7578,1,6,164.0,0,3,2,0,0,0.4
7579,4,6,910.0,0,3,2,0,0,0.4
7580,2,6,396.0,0,3,2,1,0,5.4
7581,16,25,5220.0,0,5,4,13,0,66.0
7582,5,25,1492.0,1,4,3,0,0,5.8
7583,8,25,3272.0,1,3,2,1,0,10.6
7584,4,25,600.0,2,2,1,0,0,10.4
7585,1,25,42.0,1,2,1,0,0,5.4
7586,1,25,295.0,1,2,1,0,0,5.4
7587,2,25,800.0,0,2,1,0,0,0.4
7588,2,25,399.0,1,2,1,0,0,5.4
7589,2,25,835.0,0,2,1,0,0,0.4
7590,9,25,1019.0,2,2,1,0,0,10.4
7591,2,25,836.0,1,2,1,0,0,5.4
7592,5,25,1143.0,2,2,1,0,0,10.4
7593,4,25,826.0,1,1,0,0,0,5.2
7594,0,25,212.0,0,1,0,0,0,0.2
7595,6,25,1961.0,1,2,1,0,0,5.4
7596,3,25,2221.0,1,2,1,0,0,5.4
7597,3,25,81.0,1,2,1,0,0,5.4
7598,2,25,55.0,0,2,1,0,0,0.4
7599,2,25,39.0,1,2,1,0,0,5.4
7600,1,25,2029.0,1,2,1,0,0,5.4
7601,3,25,679.0,0,2,1,0,0,0.4
7602,0,25,212.0,1,2,1,0,0,5.4
7603,2,25,189.0,0,2,1,0,0,0.4
7604,0,25,211.0,1,2,1,0,0,5.4
7605,0,25,1020.0,0,2,1,0,0,0.4
7606,0,4,277.0,0,2,1,0,0,0.4
7607,3,4,281.0,1,3,2,0,0,5.6
7608,0,4,143.0,1,2,1,0,0,5.4
7609,4,4,196.0,0,2,1,0,0,0.4
7610,4,11,4338.0,0,4,3,8,0,40.8
7611,0,11,224.0,1,3,2,0,0,5.6
7612,2,11,33.0,1,2,1,0,0,5.4
7613,0,11,60.0,1,3,2,0,0,5.6
7614,0,11,33.0,0,2,1,0,0,0.4
7615,0,11,254.0,1,3,2,0,0,5.6
7616,0,11,77.0,0,2,1,0,0,0.4
7617,1,11,461.0,1,3,2,0,0,5.6
7618,1,11,498.0,0,2,1,0,0,0.4
7619,0,11,383.0,1,2,1,0,0,5.4
7620,0,11,32.0,0,1,0,1,0,5.2
7621,0,2,3825.0,0,5,4,1,0,5.8
7622,0,2,826.0,0,4,3,0,0,0.6
7623,6,2,15257.0,0,4,3,15,0,75.8
7624,0,2,476.0,0,3,2,2,0,10.6
7625,3,7,1790.0,0,4,3,0,0,0.8
7626,4,7,1355.0,1,3,2,0,0,5.6
7627,2,7,533.0,1,3,2,0,0,5.6
7628,3,7,349.0,1,3,2,0,0,5.6
7629,2,7,628.0,0,2,1,0,0,0.4
7630,1,7,41.0,0,3,2,0,0,0.6
7631,1,7,68.0,0,3,2,0,0,0.6
7632,3,1,887.0,0,2,1,0,0,0.4
7633,0,3,12365.0,0,3,2,5,0,25.6
7634,0,3,1326.0,0,3,2,0,0,0.6
7635,0,3,925.0,0,2,1,0,0,0.4
7636,0,2,5498.0,0,3,2,3,0,15.6
7637,0,2,414.0,0,1,0,0,0,0.2
7638,0,2,7017.0,0,3,2,8,0,40.6
7639,0,2,292.0,0,2,1,0,0,0.4
7640,12,4,8891.0,0,3,2,3,0,15.6
7641,4,4,834.0,0,2,1,0,0,0.4
7642,2,4,876.0,1,2,1,0,0,5.4
7643,1,4,283.0,0,2,1,0,0,0.4
7644,3,7,243.0,0,4,3,0,0,0.8
7645,0,7,211.0,0,4,3,0,0,0.8
7646,1,7,1078.0,0,4,3,0,0,0.8
7647,4,7,1223.0,0,3,2,0,0,0.6
7648,1,7,314.0,1,3,2,0,0,5.6
7649,1,7,281.0,0,3,2,0,0,0.6
7650,2,7,724.0,0,3,2,0,0,0.6
7651,0,2,762.0,0,2,1,0,0,0.4
7652,0,2,715.0,0,2,1,0,0,0.4
7653,10,6,3915.0,0,10,9,44,0,222.0
7654,3,6,910.0,1,5,4,0,0,6.0
7655,4,6,201.0,1,6,5,0,0,6.2
7656,1,6,610.0,0,5,4,0,0,1.0
7657,0,6,82.0,0,5,4,0,0,1.0
7658,0,6,35.0,0,6,5,0,0,1.2
7659,0,12,10288.0,0,6,5,2,0,11.2
7660,0,12,233.0,0,6,5,0,0,1.2
7661,0,12,235.0,1,6,5,0,0,6.2
7662,0,12,19.0,0,5,4,0,0,1.0
7663,0,12,299.0,1,5,4,0,0,6.0
7664,0,12,1886.0,1,3,2,0,0,5.6
7665,0,12,473.0,1,4,3,0,0,5.8
7666,0,12,867.0,0,3,2,0,0,0.6
7667,0,12,763.0,1,3,2,0,0,5.6
7668,0,12,254.0,0,2,1,0,0,0.4
7669,0,12,2581.0,1,3,2,0,0,5.6
7670,0,12,2151.0,0,2,1,0,0,0.4
7671,0,3,942.0,1,4,3,0,0,5.8
7672,0,3,230.0,1,2,1,0,0,5.4
7673,0,3,933.0,0,3,2,0,0,0.6
7674,0,2,6463.0,0,3,2,17,0,85.6
7675,0,2,676.0,0,2,1,0,0,0.4
7676,0,1,635.0,0,3,2,0,0,0.6
7677,49,13,8858.0,0,15,14,53,0,267.8
7678,9,13,2703.0,1,15,14,0,0,7.8
7679,1,13,361.0,0,9,8,0,0,1.6
7680,4,13,1127.0,1,9,8,0,0,6.6
7681,2,13,277.0,0,9,8,0,0,1.6
7682,10,13,1073.0,1,9,8,0,0,6.6
7683,12,13,135.0,0,9,8,0,0,1.6
7684,5,13,552.0,0,9,8,0,0,1.6
7685,4,13,881.0,0,8,7,0,0,1.4
7686,1,13,34.0,0,7,6,0,0,1.2
7687,15,13,27.0,1,7,6,0,0,6.2
7688,0,13,34.0,0,8,7,0,0,1.4
7689,1,13,726.0,0,7,6,1,0,6.2
7690,3,12,2852.0,0,4,3,3,0,15.8
7691,0,12,179.0,0,4,3,0,0,0.8
7692,1,12,644.0,1,4,3,0,0,5.8
7693,1,12,332.0,1,1,0,0,0,5.2
7694,0,12,216.0,1,2,1,0,0,5.4
7695,0,12,385.0,1,3,2,0,0,5.6
7696,0,12,45.0,0,3,2,0,0,0.6
7697,0,12,910.0,1,3,2,0,0,5.6
7698,0,12,538.0,2,3,2,0,0,10.6
7699,0,12,633.0,0,3,2,0,0,0.6
7700,0,12,170.0,0,3,2,0,0,0.6
7701,0,12,110.0,0,2,1,0,0,0.4
7702,0,2,8773.0,0,2,1,2,0,10.4
7703,0,2,713.0,0,2,1,0,0,0.4
7704,0,3,1197.0,0,3,2,7,0,35.6
7705,0,3,2343.0,0,2,1,0,0,0.4
7706,0,3,1397.0,0,2,1,0,0,0.4
7707,6,7,5805.0,0,3,2,4,0,20.6
7708,0,7,651.0,1,2,1,0,0,5.4
7709,0,7,497.0,2,2,1,0,0,10.4
7710,0,7,170.0,0,1,0,0,0,0.2
7711,0,7,237.0,0,1,0,0,0,0.2
7712,2,7,1445.0,1,1,0,0,0,5.2
7713,0,7,429.0,0,1,0,0,0,0.2
7714,5,6,2863.0,0,4,3,1,0,5.8
7715,2,6,513.0,1,4,3,0,0,5.8
7716,1,6,179.0,0,4,3,0,0,0.8
7717,1,6,208.0,1,4,3,0,0,5.8
7718,2,6,299.0,0,4,3,0,0,0.8
7719,2,6,359.0,0,4,3,0,0,0.8
7720,7,10,3943.0,0,3,2,2,0,10.6
7721,1,10,629.0,0,3,2,0,0,0.6
7722,1,10,732.0,0,3,2,0,0,0.6
7723,2,10,1433.0,1,1,0,0,0,5.2
7724,4,10,619.0,1,1,0,0,0,5.2
7725,2,10,215.0,0,1,0,0,0,0.2
7726,2,10,825.0,1,1,0,0,0,5.2
7727,2,10,704.0,0,2,1,0,0,0.4
7728,4,10,1721.0,0,2,1,0,0,0.4
7729,3,10,1459.0,0,2,1,0,0,0.4
7730,1,4,1192.0,0,3,2,3,0,15.6
7731,0,4,430.0,0,3,2,0,0,0.6
7732,0,4,174.0,0,3,2,0,0,0.6
7733,1,4,1125.0,0,2,1,0,0,0.4
7734,0,4,3823.0,0,4,3,7,0,35.8
7735,0,4,307.0,1,2,1,0,0,5.4
7736,0,4,26.0,1,2,1,0,0,5.4
7737,0,4,80.0,0,2,1,0,0,0.4
7738,0,3,3475.0,0,3,2,1,0,5.6
7739,0,3,323.0,0,2,1,0,0,0.4
7740,0,3,276.0,0,2,1,0,0,0.4
7741,19,6,7186.0,0,4,3,3,0,15.8
7742,5,6,1396.0,1,4,3,0,0,5.8
7743,4,6,1061.0,1,4,3,0,0,5.8
7744,1,6,218.0,0,3,2,0,0,0.6
7745,1,6,721.0,0,3,2,0,0,0.6
7746,0,6,130.0,0,3,2,0,0,0.6
7747,0,2,729.0,0,4,3,7,0,35.8
7748,0,2,350.0,0,4,3,0,0,0.8
7749,0,3,209.0,0,2,1,0,0,0.4
7750,0,3,321.0,1,2,1,0,0,5.4
7751,0,3,108.0,0,1,0,0,0,0.2
7752,8,4,8824.0,0,6,5,6,0,31.2
7753,3,4,583.0,0,4,3,0,0,0.8
7754,0,4,1597.0,1,4,3,0,0,5.8
7755,0,4,963.0,0,3,2,0,0,0.6
7756,0,2,52.0,0,4,3,0,0,0.8
7757,0,2,57.0,0,3,2,0,0,0.6
7758,19,12,8264.0,0,4,3,7,0,35.8
7759,1,12,625.0,1,3,2,0,0,5.6
7760,5,12,491.0,0,3,2,0,0,0.6
7761,1,12,1035.0,1,3,2,0,0,5.6
7762,2,12,851.0,0,3,2,0,0,0.6
7763,0,12,261.0,0,3,2,0,0,0.6
7764,10,12,4344.0,1,2,1,0,0,5.4
7765,0,12,912.0,1,4,3,0,0,5.8
7766,0,12,184.0,0,4,3,0,0,0.8
7767,0,12,177.0,0,4,3,0,0,0.8
7768,0,12,298.0,0,3,2,0,0,0.6
7769,9,12,4331.0,0,4,3,0,0,0.8
7770,0,3,1884.0,0,2,1,7,0,35.4
7771,0,3,515.0,0,1,0,0,0,0.2
7772,0,3,456.0,0,1,0,0,0,0.2
7773,0,3,776.0,0,2,1,0,0,0.4
7774,0,3,544.0,0,3,2,0,0,0.6
7775,0,3,41.0,0,2,1,0,0,0.4
7776,9,10,6342.0,0,4,3,0,0,0.8
7777,1,10,453.0,1,3,2,0,0,5.6
7778,3,10,707.0,0,3,2,0,0,0.6
7779,2,10,1311.0,1,3,2,1,0,10.6
7780,3,10,1032.0,1,3,2,0,0,5.6
7781,2,10,948.0,0,3,2,0,0,0.6
7782,3,10,1101.0,1,3,2,0,0,5.6
7783,2,10,1348.0,0,3,2,0,0,0.6
7784,5,10,906.0,1,3,2,0,0,5.6
7785,3,10,818.0,0,3,2,0,0,0.6
7786,4,3,1663.0,0,4,3,21,0,105.8
7787,2,3,483.0,1,3,2,0,0,5.6
7788,0,3,138.0,0,1,0,0,0,0.2
7789,12,8,10100.0,0,4,3,5,0,25.8
7790,0,8,149.0,1,3,2,0,0,5.6
7791,0,8,107.0,0,3,2,0,0,0.6
7792,1,8,54.0,0,2,1,0,0,0.4
7793,3,8,1116.0,2,2,1,0,0,10.4
7794,1,8,1696.0,0,2,1,0,0,0.4
7795,0,8,321.0,0,2,1,1,0,5.4
7796,2,8,673.0,0,2,1,0,0,0.4
7797,0,18,1421.0,0,4,3,11,0,55.8
7798,0,18,270.0,1,3,2,0,0,5.6
7799,0,18,1297.0,0,4,3,0,0,0.8
7800,0,18,480.0,0,2,1,0,0,0.4
7801,0,18,3406.0,0,3,2,0,0,0.6
7802,0,18,709.0,0,3,2,0,0,0.6
7803,0,18,150.0,1,3,2,0,0,5.6
7804,0,18,102.0,1,2,1,0,0,5.4
7805,0,18,427.0,0,3,2,0,0,0.6
7806,0,18,761.0,1,4,3,0,0,5.8
7807,0,18,281.0,1,4,3,1,0,10.8
7808,0,18,198.0,1,4,3,0,0,5.8
7809,0,18,347.0,1,3,2,0,0,5.6
7810,0,18,1947.0,1,4,3,0,0,5.8
7811,0,18,758.0,2,4,3,0,0,10.8
7812,0,18,802.0,0,4,3,0,0,0.8
7813,0,18,978.0,0,3,2,0,0,0.6
7814,0,18,594.0,0,3,2,0,0,0.6
7815,0,9,1665.0,1,5,4,0,0,6.0
7816,0,9,642.0,0,4,3,0,0,0.8
7817,0,9,182.0,0,3,2,1,0,5.6
7818,0,9,348.0,0,3,2,0,0,0.6
7819,0,9,1556.0,1,4,3,0,0,5.8
7820,0,9,220.0,0,4,3,0,0,0.8
7821,0,9,320.0,1,5,4,0,0,6.0
7822,0,9,840.0,0,3,2,0,0,0.6
7823,0,9,889.0,0,4,3,1,0,5.8
7824,8,4,2034.0,0,7,6,3,0,16.4
7825,2,4,598.0,0,6,5,0,0,1.2
7826,1,4,589.0,0,4,3,0,0,0.8
7827,0,4,278.0,0,4,3,0,0,0.8
7828,0,1,116.0,0,3,2,1,0,5.6
7829,1,9,2904.0,0,3,2,6,0,30.6
7830,0,9,416.0,0,3,2,1,0,5.6
7831,0,9,33.0,0,3,2,0,0,0.6
7832,0,9,413.0,0,2,1,0,0,0.4
7833,0,9,48.0,0,2,1,0,0,0.4
7834,0,9,67.0,0,2,1,0,0,0.4
7835,0,9,353.0,1,2,1,0,0,5.4
7836,0,9,233.0,0,2,1,0,0,0.4
7837,0,9,118.0,0,2,1,0,0,0.4
7838,0,3,520.0,0,2,1,0,0,0.4
7839,0,3,765.0,1,2,1,0,0,5.4
7840,0,3,76.0,0,1,0,1,0,5.2
7841,0,1,3048.0,0,11,10,25,0,127.2
7842,11,6,5399.0,0,6,5,1,0,6.2
7843,2,6,252.0,0,6,5,0,0,1.2
7844,2,6,680.0,1,6,5,0,0,6.2
7845,0,6,83.0,0,4,3,0,0,0.8
7846,0,6,330.0,1,5,4,0,0,6.0
7847,1,6,133.0,0,4,3,0,0,0.8
7848,10,5,4801.0,0,4,3,33,0,165.8
7849,1,5,623.0,1,3,2,0,0,5.6
7850,2,5,959.0,1,3,2,0,0,5.6
7851,0,5,117.0,0,3,2,0,0,0.6
7852,0,5,251.0,0,3,2,0,0,0.6
7853,0,2,2166.0,0,2,1,31,0,155.4
7854,0,2,627.0,0,2,1,2,0,10.4
7855,0,2,1752.0,0,3,2,7,0,35.6
7856,0,2,103.0,0,2,1,0,0,0.4
7857,0,12,2216.0,0,2,1,0,0,0.4
7858,0,12,650.0,0,2,1,0,0,0.4
7859,0,12,356.0,1,2,1,0,0,5.4
7860,0,12,141.0,0,1,0,0,0,0.2
7861,0,12,98.0,0,1,0,0,0,0.2
7862,0,12,7.0,0,1,0,0,0,0.2
7863,0,12,108.0,0,1,0,0,0,0.2
7864,0,12,241.0,1,1,0,0,0,5.2
7865,0,12,1179.0,0,1,0,0,0,0.2
7866,0,12,336.0,1,1,0,0,0,5.2
7867,0,12,841.0,0,1,0,0,0,0.2
7868,0,12,538.0,0,1,0,0,0,0.2
7869,6,7,3278.0,0,2,1,4,0,20.4
7870,1,7,442.0,1,2,1,0,0,5.4
7871,6,7,1334.0,1,2,1,0,0,5.4
7872,4,7,477.0,1,2,1,0,0,5.4
7873,3,7,568.0,1,2,1,0,0,5.4
7874,4,7,1850.0,0,1,0,0,0,0.2
7875,5,7,1691.0,0,1,0,0,0,0.2
7876,0,12,4105.0,0,4,3,20,0,100.8
7877,0,12,440.0,1,4,3,0,0,5.8
7878,0,12,2376.0,1,4,3,0,0,5.8
7879,0,12,648.0,0,3,2,0,0,0.6
7880,0,12,602.0,1,2,1,0,0,5.4
7881,0,12,2149.0,1,2,1,0,0,5.4
7882,0,12,73.0,0,2,1,0,0,0.4
7883,0,12,758.0,1,2,1,0,0,5.4
7884,0,12,1170.0,1,2,1,0,0,5.4
7885,0,12,65.0,0,2,1,0,0,0.4
7886,0,12,365.0,1,2,1,0,0,5.4
7887,0,12,757.0,0,2,1,0,0,0.4
7888,5,2,3517.0,0,5,4,4,0,21.0
7889,1,2,29.0,0,4,3,0,0,0.8
7890,0,10,1991.0,0,6,5,4,0,21.2
7891,0,10,3400.0,0,4,3,0,0,0.8
7892,0,10,3427.0,0,3,2,0,0,0.6
7893,0,10,72.0,0,2,1,0,0,0.4
7894,0,10,3711.0,2,2,1,0,0,10.4
7895,0,10,3113.0,0,2,1,0,0,0.4
7896,0,10,2108.0,0,2,1,0,0,0.4
7897,0,10,62.0,1,2,1,0,0,5.4
7898,0,10,177.0,0,2,1,0,0,0.4
7899,0,10,269.0,0,2,1,0,0,0.4
7900,3,5,2835.0,0,5,4,20,0,101.0
7901,0,5,516.0,0,3,2,0,0,0.6
7902,2,5,1361.0,1,3,2,0,0,5.6
7903,3,5,1479.0,1,1,0,0,0,5.2
7904,0,5,98.0,0,2,1,0,0,0.4
7905,0,4,1487.0,0,2,1,0,0,0.4
7906,0,4,48.0,0,2,1,0,0,0.4
7907,0,4,867.0,1,2,1,0,0,5.4
7908,0,4,1174.0,0,2,1,0,0,0.4
7909,2,3,524.0,1,3,2,0,0,5.6
7910,3,3,351.0,0,3,2,0,0,0.6
7911,3,3,416.0,0,2,1,0,0,0.4
7912,0,44,8635.0,0,17,16,83,0,418.4
7913,0,44,188.0,0,8,7,1,0,6.6
7914,0,44,528.0,0,10,9,0,0,2.0
7915,0,44,297.0,1,6,5,0,0,6.2
7916,0,44,165.0,0,7,6,0,0,1.4
7917,0,44,1370.0,0,7,6,0,0,1.4
7918,0,44,512.0,1,8,7,0,0,6.6
7919,0,44,341.0,0,4,3,0,0,0.8
7920,0,44,107.0,1,5,4,0,0,6.0
7921,0,44,808.0,0,5,4,0,0,1.0
7922,0,44,415.0,0,6,5,0,0,1.2
7923,0,44,270.0,0,6,5,0,0,1.2
7924,0,44,1382.0,0,6,5,0,0,1.2
7925,0,44,642.0,0,2,1,0,0,0.4
7926,0,44,678.0,1,3,2,0,0,5.6
7927,0,44,674.0,1,5,4,0,0,6.0
7928,0,44,565.0,2,5,4,0,0,11.0
7929,0,44,644.0,0,3,2,2,0,10.6
7930,0,44,610.0,1,3,2,0,0,5.6
7931,0,44,205.0,0,3,2,0,0,0.6
7932,0,44,5202.0,2,2,1,0,0,10.4
7933,0,44,420.0,1,3,2,0,0,5.6
7934,0,44,38.0,0,2,1,0,0,0.4
7935,0,44,1137.0,0,2,1,0,0,0.4
7936,0,44,2750.0,0,3,2,0,0,0.6
7937,0,44,1244.0,1,3,2,0,0,5.6
7938,0,44,670.0,0,3,2,0,0,0.6
7939,0,44,3499.0,1,2,1,0,0,5.4
7940,0,44,2106.0,1,3,2,0,0,5.6
7941,0,44,138.0,1,3,2,0,0,5.6
7942,0,44,648.0,0,4,3,0,0,0.8
7943,0,44,554.0,0,4,3,0,0,0.8
7944,0,44,383.0,1,4,3,0,0,5.8
7945,0,44,42.0,1,4,3,0,0,5.8
7946,0,44,226.0,2,3,2,0,0,10.6
7947,0,44,152.0,0,3,2,0,0,0.6
7948,0,44,102.0,2,3,2,0,0,10.6
7949,0,44,75.0,0,4,3,0,0,0.8
7950,0,44,71.0,1,4,3,0,0,5.8
7951,0,44,230.0,0,3,2,0,0,0.6
7952,0,44,108.0,0,4,3,0,0,0.8
7953,0,44,128.0,0,3,2,0,0,0.6
7954,0,44,275.0,0,3,2,0,0,0.6
7955,0,44,438.0,0,4,3,0,0,0.8
7956,0,3,553.0,0,2,1,0,0,0.4
7957,0,3,1977.0,0,2,1,0,0,0.4
7958,0,3,233.0,0,1,0,0,0,0.2
7959,0,3,2949.0,0,3,2,2,0,10.6
7960,0,3,805.0,1,2,1,0,0,5.4
7961,0,3,1041.0,0,1,0,0,0,0.2
7962,0,1,1398.0,0,2,1,0,0,0.4
7963,0,2,5521.0,0,2,1,1,0,5.4
7964,0,2,3245.0,0,1,0,0,0,0.2
7965,0,3,3732.0,0,3,2,3,0,15.6
7966,0,3,586.0,0,2,1,0,0,0.4
7967,0,3,144.0,0,2,1,0,0,0.4
7968,0,4,6456.0,0,2,1,1,0,5.4
7969,0,4,623.0,1,1,0,0,0,5.2
7970,0,4,224.0,1,1,0,0,0,5.2
7971,0,4,406.0,0,1,0,0,0,0.2
7972,0,11,4219.0,0,2,1,22,0,110.4
7973,0,11,149.0,0,4,3,0,0,0.8
7974,0,11,374.0,1,4,3,0,0,5.8
7975,0,11,627.0,2,3,2,0,0,10.6
7976,0,11,1360.0,0,2,1,1,0,5.4
7977,0,11,276.0,1,1,0,0,0,5.2
7978,0,11,180.0,1,1,0,0,0,5.2
7979,0,11,210.0,1,1,0,0,0,5.2
7980,0,11,478.0,0,1,0,0,0,0.2
7981,0,11,306.0,1,1,0,0,0,5.2
7982,0,11,682.0,0,1,0,0,0,0.2
7983,0,2,2258.0,0,2,1,0,0,0.4
7984,0,2,798.0,0,2,1,0,0,0.4
7985,0,11,9458.0,0,3,2,2,0,10.6
7986,0,11,400.0,1,3,2,0,0,5.6
7987,0,11,872.0,0,3,2,0,0,0.6
7988,0,11,698.0,1,2,1,0,0,5.4
7989,0,11,332.0,1,2,1,0,0,5.4
7990,0,11,77.0,0,2,1,0,0,0.4
7991,0,11,2690.0,2,2,1,0,0,10.4
7992,0,11,2119.0,1,2,1,1,0,10.4
7993,0,11,891.0,0,2,1,0,0,0.4
7994,0,11,669.0,1,1,0,0,0,5.2
7995,0,11,72.0,0,1,0,0,0,0.2
7996,0,3,231.0,1,2,1,0,0,5.4
7997,0,3,187.0,0,2,1,0,0,0.4
7998,0,3,404.0,0,2,1,0,0,0.4
7999,0,1,347.0,0,4,3,2,0,10.8
8000,3,11,505.0,1,3,2,0,0,5.6
8001,3,11,72.0,1,2,1,0,0,5.4
8002,2,11,712.0,1,2,1,0,0,5.4
8003,6,11,2162.0,1,3,2,0,0,5.6
8004,0,11,70.0,1,3,2,0,0,5.6
8005,0,11,388.0,0,3,2,0,0,0.6
8006,6,11,1612.0,1,3,2,0,0,5.6
8007,4,11,912.0,1,3,2,0,0,5.6
8008,2,11,601.0,0,2,1,0,0,0.4
8009,1,11,297.0,0,3,2,0,0,0.6
8010,8,11,2154.0,0,3,2,1,0,5.6
8011,13,6,3881.0,0,2,1,0,0,0.4
8012,5,6,772.0,0,2,1,0,0,0.4
8013,1,6,773.0,0,2,1,0,0,0.4
8014,9,6,4471.0,2,1,0,0,0,10.2
8015,0,6,1028.0,0,1,0,0,0,0.2
8016,2,6,1221.0,0,1,0,0,0,0.2
8017,5,6,5528.0,0,3,2,1,0,5.6
8018,1,6,247.0,1,3,2,0,0,5.6
8019,2,6,37.0,0,3,2,0,0,0.6
8020,0,6,266.0,0,3,2,0,0,0.6
8021,2,6,493.0,1,2,1,0,0,5.4
8022,0,6,71.0,0,3,2,0,0,0.6
8023,5,8,2441.0,0,6,5,4,0,21.0
8024,1,8,592.0,0,5,4,0,0,0.8
8025,3,8,724.0,0,5,4,0,0,0.8
8026,6,8,2039.0,0,2,1,0,0,0.4
8027,5,8,1781.0,1,2,1,0,0,5.4
8028,1,8,242.0,0,3,2,0,0,0.6
8029,6,8,1675.0,1,3,2,41,0,210.6
8030,3,8,1336.0,0,3,2,0,0,0.6
8031,4,9,3524.0,0,4,3,2,0,10.8
8032,0,9,148.0,1,4,3,0,0,5.8
8033,0,9,21.0,0,4,3,0,0,0.8
8034,1,9,1010.0,1,3,2,1,0,10.6
8035,0,9,82.0,1,2,1,0,0,5.4
8036,3,9,2306.0,1,2,1,0,0,5.4
8037,0,9,69.0,0,2,1,0,0,0.4
8038,2,9,481.0,1,2,1,0,0,5.4
8039,0,9,69.0,0,2,1,0,0,0.4
8040,0,3,130.0,1,2,1,0,0,5.4
8041,0,3,550.0,1,2,1,0,0,5.4
8042,0,3,223.0,1,1,0,0,0,5.2
8043,0,3,1771.0,0,2,1,2,0,10.4
8044,0,3,69.0,1,1,0,0,0,5.2
8045,0,3,462.0,0,1,0,0,0,0.2
8046,0,3,926.0,0,2,1,0,0,0.4
8047,0,3,2083.0,1,2,1,0,0,5.4
8048,0,3,1198.0,0,1,0,0,0,0.2
8049,0,3,1668.0,0,4,3,3,0,120.8
8050,0,3,214.0,0,5,4,0,0,1.0
8051,0,3,317.0,0,5,4,0,0,1.0
8052,0,2,321.0,0,1,0,0,0,0.2
8053,0,2,29.0,0,1,0,0,0,0.2
8054,0,3,6503.0,0,4,3,2,0,10.8
8055,0,3,2512.0,0,3,2,0,0,0.6
8056,0,3,614.0,0,1,0,0,0,0.2
8057,0,2,6124.0,0,4,3,3,0,15.8
8058,0,2,167.0,0,3,2,0,0,0.6
8059,0,1,1144.0,0,5,4,0,0,0.8
8060,0,1,3654.0,0,3,2,0,0,0.6
8061,0,2,10224.0,0,4,3,1,0,5.6
8062,0,2,1082.0,0,4,3,0,0,0.6
8063,0,1,337.0,0,2,1,0,0,0.4
8064,0,1,95.0,0,2,1,0,0,0.4
8065,0,3,29.0,1,1,0,0,0,5.2
8066,2,3,199.0,0,1,0,0,0,0.2
8067,1,3,68.0,0,1,0,0,0,0.2
8068,28,5,15650.0,0,9,8,20,0,101.8
8069,9,5,1654.0,0,7,6,0,0,1.4
8070,1,5,243.0,1,6,5,0,0,6.2
8071,0,5,43.0,0,6,5,0,0,1.2
8072,1,5,206.0,0,4,3,0,0,0.8
8073,0,15,5554.0,0,5,4,2,0,11.0
8074,0,15,1350.0,2,4,3,2,0,20.8
8075,0,15,1004.0,1,4,3,0,0,5.8
8076,0,15,252.0,0,4,3,0,0,0.8
8077,0,15,347.0,1,3,2,0,0,5.6
8078,0,15,73.0,0,3,2,0,0,0.6
8079,0,15,2872.0,2,3,2,0,0,10.6
8080,0,15,316.0,0,3,2,0,0,0.6
8081,0,15,314.0,1,3,2,0,0,5.6
8082,0,15,93.0,0,3,2,0,0,0.6
8083,0,15,1004.0,2,2,1,0,0,10.4
8084,0,15,528.0,1,3,2,0,0,5.6
8085,0,15,849.0,1,3,2,0,0,5.6
8086,0,15,4810.0,0,4,3,0,0,0.8
8087,0,15,726.0,0,4,3,0,0,0.8
8088,0,17,2668.0,0,3,2,4,0,20.6
8089,0,17,249.0,0,3,2,0,0,0.6
8090,0,17,1241.0,0,3,2,0,0,0.6
8091,0,17,1219.0,0,2,1,0,0,0.4
8092,0,17,854.0,1,1,0,0,0,5.2
8093,0,17,2917.0,1,1,0,1,0,10.2
8094,0,17,467.0,1,1,0,0,0,5.2
8095,0,17,285.0,1,1,0,0,0,5.2
8096,0,17,439.0,1,1,0,0,0,5.2
8097,0,17,167.0,0,1,0,0,0,0.2
8098,0,17,421.0,1,2,1,0,0,5.4
8099,0,17,842.0,0,1,0,1,0,5.2
8100,0,17,1195.0,1,1,0,0,0,5.2
8101,0,17,226.0,0,1,0,0,0,0.2
8102,0,17,1674.0,1,2,1,0,0,5.4
8103,0,17,713.0,0,1,0,0,0,0.2
8104,0,17,338.0,0,1,0,0,0,0.2
8105,0,2,4584.0,0,3,2,1,0,5.6
8106,0,2,267.0,0,2,1,0,0,0.4
8107,0,1,1840.0,0,4,3,0,0,0.8
8108,0,27,15950.0,0,5,4,11,0,56.0
8109,0,27,524.0,1,3,2,0,0,5.6
8110,0,27,384.0,0,2,1,0,0,0.4
8111,0,27,861.0,1,2,1,0,0,5.4
8112,0,27,115.0,0,2,1,0,0,0.4
8113,0,27,61.0,0,2,1,0,0,0.4
