,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score,source_username,source_username
6117,2,12,783.0,2,12,11,0,0,12.4,anon4138993108,anon4138993108
6118,1,12,661.0,0,13,12,0,0,2.6,anon360117346,anon360117346
6119,1,12,116.0,1,10,9,0,0,7.0,anon2302785458,anon2302785458
6120,2,12,608.0,1,9,8,0,0,6.8,anon4138993108,anon4138993108
6121,2,12,289.0,0,7,6,0,0,1.4,anon2302785458,anon2302785458
6122,3,12,274.0,1,8,7,0,0,6.6,anon360117346,anon360117346
6123,3,12,481.0,0,8,7,0,0,1.6,anon4138993108,anon4138993108
6124,1,12,1062.0,0,10,9,0,0,2.0,anon2535227958,anon2535227958
6125,0,1,2793.0,0,10,9,2,0,12.0,anon2550742301,anon2550742301
6126,7,6,6313.0,0,9,8,17,0,86.8,anon3087665822,anon3087665822
6127,0,6,179.0,0,7,6,0,0,1.4,anon360117346,anon360117346
6128,3,6,1208.0,0,9,8,0,0,1.8,anon241219415,anon241219415
6129,1,6,351.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6130,0,6,25.0,0,6,5,0,0,1.2,anon4293563082,anon4293563082
6131,0,6,551.0,0,6,5,0,0,1.2,anon147599227,anon147599227
6132,3,2,1234.0,0,3,2,8,0,40.6,anon2975761471,anon2975761471
6133,0,2,476.0,0,4,3,0,0,0.8,anon1435925739,anon1435925739
6134,0,1,1139.0,0,6,5,5,0,26.2,anon1435925739,anon1435925739
6135,0,1,500.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6136,0,1,1500.0,0,6,5,1,0,6.2,anon2975761471,anon2975761471
6137,0,1,2729.0,0,6,5,3,0,16.2,anon3930167313,anon3930167313
6138,0,1,7365.0,0,7,6,8,0,131.4,anon301681739,anon301681739
6139,0,2,101.0,0,2,1,0,0,0.4,anon241219415,anon241219415
6140,1,2,93.0,0,2,1,0,0,0.4,anon183123413,anon183123413
6141,9,12,3740.0,0,7,6,35,0,191.4,anon3907282313,anon3907282313
6142,2,12,318.0,1,8,7,0,0,6.6,anon360117346,anon360117346
6143,2,12,165.0,0,6,5,0,0,1.2,anon3907282313,anon3907282313
6144,0,12,417.0,0,4,3,0,0,0.8,anon3907282313,anon3907282313
6145,2,12,940.0,1,5,4,0,0,6.0,anon2400975166,anon2400975166
6146,2,12,945.0,0,4,3,0,0,0.8,anon3907282313,anon3907282313
6147,6,12,2067.0,0,4,3,0,0,0.8,anon3907282313,anon3907282313
6148,3,12,1567.0,0,4,3,5,0,25.8,anon590875709,anon590875709
6149,4,12,796.0,1,4,3,0,0,5.8,anon3907282313,anon3907282313
6150,3,12,1105.0,1,3,2,0,0,50.6,anon590875709,anon590875709
6151,0,12,2229.0,0,3,2,0,0,45.6,anon590875709,anon590875709
6152,0,12,814.0,0,3,2,0,0,45.6,anon3907282313,anon3907282313
6153,2,1,1836.0,0,9,8,3,0,16.8,anon1435925739,anon1435925739
6154,0,5,1536.0,0,3,2,7,0,35.6,anon2302785458,anon2302785458
6155,0,5,430.0,0,2,1,2,0,10.4,anon2302785458,anon2302785458
6156,0,5,422.0,0,2,1,2,0,10.4,anon2302785458,anon2302785458
6157,0,5,354.0,0,2,1,2,0,10.4,anon2302785458,anon2302785458
6158,0,5,332.0,0,2,1,2,0,10.4,anon2302785458,anon2302785458
6159,17,9,9256.0,0,7,6,10,0,51.4,anon3012876725,anon3012876725
6160,3,9,769.0,0,6,5,0,0,1.2,anon567906217,anon567906217
6161,0,9,255.0,0,6,5,0,0,1.2,anon4117148783,anon4117148783
6162,0,9,613.0,0,4,3,0,0,0.8,anon241219415,anon241219415
6163,0,9,133.0,0,4,3,0,0,0.8,anon360117346,anon360117346
6164,0,9,493.0,1,5,4,1,0,11.0,anon3860978068,anon3860978068
6165,0,9,66.0,0,3,2,0,0,0.6,anon241219415,anon241219415
6166,0,9,138.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6167,0,9,46.0,0,3,2,0,0,0.6,anon241219415,anon241219415
6168,0,12,3560.0,0,13,12,2,0,12.6,anon2302785458,anon2302785458
6169,0,12,1375.0,1,8,7,0,0,6.6,anon360117346,anon360117346
6170,0,12,109.0,0,9,8,0,0,1.8,anon2302785458,anon2302785458
6171,0,12,202.0,0,8,7,0,0,1.6,anon241219415,anon241219415
6172,0,12,1822.0,1,3,2,0,0,5.6,anon797389185,anon797389185
6173,0,12,45.0,0,4,3,0,0,0.8,anon2302785458,anon2302785458
6174,0,12,2064.0,0,4,3,0,0,0.8,anon2302785458,anon2302785458
6175,0,12,860.0,1,4,3,0,0,5.8,anon4196090195,anon4196090195
6176,0,12,708.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
6177,0,12,1347.0,1,4,3,0,0,5.8,anon4196090195,anon4196090195
6178,0,12,822.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6179,0,12,168.0,0,4,3,0,0,0.8,anon4196090195,anon4196090195
6180,2,4,351.0,0,2,1,0,0,0.4,anon4138993108,anon4138993108
6181,0,4,35.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6182,0,4,719.0,0,1,0,0,0,0.2,anon2302785458,anon2302785458
6183,1,4,1313.0,0,1,0,0,0,0.2,anon797389185,anon797389185
6184,10,9,1772.0,0,5,4,0,0,1.0,anon2302785458,anon2302785458
6185,0,9,31.0,0,2,1,0,0,0.4,anon4138993108,anon4138993108
6186,1,9,399.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6187,0,9,23.0,1,1,0,0,0,5.2,anon4138993108,anon4138993108
6188,0,9,19.0,1,2,1,0,0,5.4,anon2302785458,anon2302785458
6189,0,9,194.0,0,3,2,0,0,0.6,anon241219415,anon241219415
6190,0,9,58.0,1,2,1,0,0,5.4,anon4138993108,anon4138993108
6191,0,9,126.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6192,0,9,261.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6193,4,2,1283.0,0,2,1,0,0,0.4,anon4138993108,anon4138993108
6194,0,2,515.0,0,2,1,0,0,0.4,anon241219415,anon241219415
6195,3,6,4334.0,0,4,3,0,0,0.8,anon2833704143,anon2833704143
6196,1,6,513.0,1,4,3,0,0,5.8,anon360117346,anon360117346
6197,1,6,225.0,0,3,2,0,0,0.6,anon2302785458,anon2302785458
6198,0,6,122.0,0,3,2,0,0,0.6,anon2302785458,anon2302785458
6199,0,6,617.0,0,2,1,0,0,0.4,anon4138993108,anon4138993108
6200,5,6,1320.0,0,2,1,0,0,0.4,anon4138993108,anon4138993108
6201,1,2,240.0,0,4,3,4,0,20.8,anon2302785458,anon2302785458
6202,4,2,609.0,0,4,3,2,0,10.8,anon2302785458,anon2302785458
6203,9,5,5544.0,0,2,1,51,0,255.4,anon560741874,anon560741874
6204,5,5,1498.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6205,0,5,194.0,0,2,1,0,0,0.4,anon241219415,anon241219415
6206,0,5,1452.0,1,1,0,0,0,5.2,anon360117346,anon360117346
6207,0,5,335.0,0,1,0,0,0,0.2,anon360117346,anon360117346
6208,1,1,1213.0,0,5,4,0,0,1.0,anon3640972711,anon3640972711
6209,9,4,12442.0,0,5,4,55,0,276.0,anon848149982,anon848149982
6210,0,4,561.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6211,6,4,753.0,1,4,3,0,0,5.8,anon4196090195,anon4196090195
6212,0,4,181.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6213,7,3,5106.0,0,11,10,46,0,232.2,anon1567458046,anon1567458046
6214,0,3,40.0,0,5,4,0,0,1.0,anon1648820241,anon1648820241
6215,1,3,242.0,0,6,5,0,0,1.2,anon1567458046,anon1567458046
6216,2,1,5685.0,0,9,8,5,0,26.8,anon1567458046,anon1567458046
6217,2,3,524.0,0,4,3,2,0,10.8,anon2002870540,anon2002870540
6218,0,3,398.0,0,4,3,0,0,0.8,anon360117346,anon360117346
6219,0,3,60.0,0,4,3,0,0,0.8,anon1710601338,anon1710601338
6220,3,12,796.0,0,7,6,6,0,31.4,anon2302785458,anon2302785458
6221,1,12,164.0,0,7,6,2,0,11.4,anon426529258,anon426529258
6222,0,12,143.0,0,6,5,2,0,11.2,anon2088170356,anon2088170356
6223,0,12,103.0,0,5,4,2,0,11.0,anon2302785458,anon2302785458
6224,0,12,110.0,1,6,5,2,0,16.2,anon1804528289,anon1804528289
6225,0,12,191.0,1,7,6,2,0,16.4,anon426529258,anon426529258
6226,0,12,347.0,1,6,5,2,0,16.2,anon2302785458,anon2302785458
6227,0,12,327.0,1,6,5,2,0,16.2,anon1804528289,anon1804528289
6228,0,12,60.0,0,6,5,2,0,11.2,anon1804528289,anon1804528289
6229,0,12,98.0,0,7,6,2,0,11.4,anon1121518836,anon1121518836
6230,0,12,2265.0,0,5,4,3,0,16.0,anon2302785458,anon2302785458
6231,0,12,66.0,0,6,5,2,0,11.2,anon3145566052,anon3145566052
6232,9,20,3784.0,0,13,12,5,0,27.6,anon4138993108,anon4138993108
6233,0,20,1438.0,0,7,6,0,0,1.4,anon360117346,anon360117346
6234,12,20,3085.0,2,8,7,1,0,16.6,anon3646856271,anon3646856271
6235,1,20,756.0,0,7,6,0,0,1.4,anon360117346,anon360117346
6236,1,20,281.0,0,7,6,0,0,1.4,anon241219415,anon241219415
6237,7,20,2233.0,2,7,6,0,0,11.4,anon3646856271,anon3646856271
6238,1,20,411.0,0,6,5,1,0,6.2,anon567906217,anon567906217
6239,0,20,259.0,0,6,5,0,0,1.2,anon241219415,anon241219415
6240,6,20,818.0,1,6,5,0,0,6.2,anon4138993108,anon4138993108
6241,4,20,2182.0,0,8,7,0,0,1.6,anon241219415,anon241219415
6242,4,20,727.0,1,7,6,0,0,6.4,anon2921683176,anon2921683176
6243,2,20,2577.0,1,5,4,0,0,6.0,anon4138993108,anon4138993108
6244,0,20,411.0,0,4,3,0,0,0.8,anon4196090195,anon4196090195
6245,0,20,1601.0,1,5,4,0,0,6.0,anon1701558835,anon1701558835
6246,0,20,1113.0,0,5,4,0,0,1.0,anon241219415,anon241219415
6247,0,20,1559.0,0,4,3,0,0,0.8,anon4138993108,anon4138993108
6248,0,20,516.0,1,4,3,0,0,5.8,anon1701558835,anon1701558835
6249,0,20,2487.0,1,3,2,0,0,5.6,anon4138993108,anon4138993108
6250,0,20,2316.0,0,4,3,0,0,0.8,anon1701558835,anon1701558835
6251,0,20,2154.0,0,3,2,0,0,0.6,anon4138993108,anon4138993108
6252,5,2,3338.0,0,10,9,1,0,7.0,anon2975761471,anon2975761471
6253,2,2,400.0,0,10,9,0,0,2.0,anon241219415,anon241219415
6254,6,1,2568.0,0,3,2,3,0,15.4,anon2833704143,anon2833704143
6255,5,9,1269.0,0,3,2,4,0,20.6,anon1418005751,anon1418005751
6256,1,9,1086.0,1,3,2,0,0,5.6,anon360117346,anon360117346
6257,1,9,147.0,1,3,2,0,0,5.6,anon1418005751,anon1418005751
6258,0,9,107.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6259,3,9,433.0,0,3,2,0,0,0.6,anon241219415,anon241219415
6260,3,9,377.0,1,2,1,0,0,5.4,anon4293563082,anon4293563082
6261,4,9,329.0,1,2,1,0,0,5.4,anon4196090195,anon4196090195
6262,0,9,28.0,0,2,1,0,0,0.4,anon241219415,anon241219415
6263,2,9,1195.0,0,2,1,0,0,0.4,anon4196090195,anon4196090195
6264,15,2,3630.0,0,9,8,1,0,6.8,anon2975761471,anon2975761471
6265,0,2,791.0,0,7,6,0,0,1.4,anon360117346,anon360117346
6266,5,7,867.0,0,2,1,0,0,0.4,anon848149982,anon848149982
6267,0,7,1010.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6268,3,7,1091.0,1,2,1,0,0,5.4,anon848149982,anon848149982
6269,0,7,858.0,1,1,0,0,0,5.2,anon360117346,anon360117346
6270,0,7,587.0,0,1,0,0,0,0.2,anon848149982,anon848149982
6271,6,7,1035.0,0,2,1,0,0,0.4,anon2302785458,anon2302785458
6272,0,7,1071.0,0,2,1,0,0,0.4,anon4196090195,anon4196090195
6273,4,1,1667.0,0,4,3,1,0,5.8,anon992267605,anon992267605
6274,3,1,4338.0,0,6,5,4,0,36.2,anon1648820241,anon1648820241
6275,0,15,1345.0,0,7,6,40,0,201.4,anon1533418640,anon1533418640
6276,0,15,605.0,0,4,3,2,0,10.8,anon2302785458,anon2302785458
6277,0,15,516.0,1,4,3,3,0,20.8,anon2302785458,anon2302785458
6278,0,15,60.0,0,4,3,2,0,10.8,anon241219415,anon241219415
6279,0,15,4230.0,1,5,4,2,0,16.0,anon1533418640,anon1533418640
6280,0,15,702.0,0,4,3,2,0,10.8,anon2302785458,anon2302785458
6281,0,15,140.0,0,3,2,2,0,10.6,anon1533418640,anon1533418640
6282,0,15,206.0,3,4,3,2,0,25.8,anon1533418640,anon1533418640
6283,0,15,1290.0,0,3,2,2,0,10.6,anon241219415,anon241219415
6284,0,15,135.0,0,4,3,2,0,10.8,anon360117346,anon360117346
6285,0,15,659.0,4,4,3,2,0,30.8,anon1533418640,anon1533418640
6286,0,15,284.0,0,3,2,2,0,10.6,anon241219415,anon241219415
6287,0,15,65.0,0,3,2,2,0,10.6,anon360117346,anon360117346
6288,0,15,1053.0,0,3,2,2,0,10.6,anon2302785458,anon2302785458
6289,0,15,295.0,0,3,2,2,0,10.6,anon241219415,anon241219415
6290,1,6,1241.0,0,5,4,0,0,1.0,anon3438475202,anon3438475202
6291,0,6,804.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6292,0,6,58.0,1,5,4,0,0,6.0,anon3438475202,anon3438475202
6293,0,6,489.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6294,0,6,61.0,0,4,3,0,0,0.8,anon3438475202,anon3438475202
6295,1,6,136.0,0,5,4,0,0,1.0,anon797389185,anon797389185
6296,8,6,12724.0,0,5,4,3,0,16.0,anon1567458046,anon1567458046
6297,9,6,2732.0,0,5,4,0,0,1.0,anon429854797,anon429854797
6298,2,6,781.0,1,4,3,0,0,5.8,anon1567458046,anon1567458046
6299,2,6,843.0,0,5,4,0,0,1.0,anon429854797,anon429854797
6300,0,6,4523.0,0,5,4,0,0,1.0,anon1567458046,anon1567458046
6301,13,6,5155.0,0,4,3,0,0,0.8,anon1567458046,anon1567458046
6302,4,2,716.0,0,3,2,8,0,40.6,anon2302785458,anon2302785458
6303,9,2,5570.0,1,3,2,2,0,15.6,anon2302785458,anon2302785458
6304,17,7,7749.0,0,10,9,2,0,12.0,anon360117346,anon360117346
6305,0,7,98.0,0,7,6,0,0,1.4,anon360117346,anon360117346
6306,1,7,734.0,1,8,7,0,0,6.6,anon4138993108,anon4138993108
6307,1,7,1022.0,0,7,6,0,0,1.4,anon360117346,anon360117346
6308,0,7,979.0,1,6,5,0,0,6.2,anon2302785458,anon2302785458
6309,0,7,121.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6310,0,7,55.0,0,5,4,0,0,1.0,anon992267605,anon992267605
6311,5,1,8109.0,0,4,3,2,0,10.8,anon1710601338,anon1710601338
6312,7,3,12289.0,0,4,3,10,0,50.8,anon1710601338,anon1710601338
6313,4,3,667.0,0,3,2,0,0,0.6,anon4138993108,anon4138993108
6314,3,3,553.0,0,3,2,0,0,0.6,anon1710601338,anon1710601338
6315,4,5,2560.0,0,6,5,2,0,11.2,anon3401164059,anon3401164059
6316,0,5,619.0,1,6,5,0,0,6.2,anon241219415,anon241219415
6317,2,5,38.0,0,6,5,0,0,1.2,anon3640972711,anon3640972711
6318,8,5,1212.0,0,6,5,0,0,1.2,anon3401164059,anon3401164059
6319,4,5,1071.0,0,5,4,0,0,1.0,anon3640972711,anon3640972711
6320,14,11,3421.0,0,4,3,1,0,5.8,anon360117346,anon360117346
6321,0,11,329.0,0,4,3,0,0,0.8,anon848149982,anon848149982
6322,0,11,650.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6323,0,11,1317.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6324,4,11,1130.0,1,3,2,0,0,5.6,anon4138993108,anon4138993108
6325,4,11,305.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6326,8,11,1511.0,1,3,2,0,0,5.6,anon848149982,anon848149982
6327,0,11,602.0,1,3,2,0,0,5.6,anon360117346,anon360117346
6328,2,11,437.0,0,2,1,0,0,0.4,anon2302785458,anon2302785458
6329,3,11,922.0,0,3,2,0,0,0.6,anon848149982,anon848149982
6330,1,11,817.0,0,2,1,0,0,0.4,anon848149982,anon848149982
6331,8,2,1275.0,0,10,9,3,0,62.0,anon642196329,anon642196329
6332,3,2,1254.0,0,10,9,0,0,2.0,anon360117346,anon360117346
6333,13,3,4484.0,0,6,5,3,0,16.2,anon2400975166,anon2400975166
6334,0,3,258.0,0,6,5,0,0,1.2,anon360117346,anon360117346
6335,4,3,984.0,0,5,4,0,0,1.0,anon2400975166,anon2400975166
6336,7,11,4581.0,0,10,9,5,0,42.0,anon2550742301,anon2550742301
6337,0,11,515.0,1,10,9,0,0,7.0,anon3839741422,anon3839741422
6338,0,11,330.0,0,9,8,0,0,16.8,anon2550742301,anon2550742301
6339,0,11,28.0,0,6,5,0,0,1.2,anon2550742301,anon2550742301
6340,0,11,163.0,0,6,5,0,0,1.2,anon2550742301,anon2550742301
6341,0,11,416.0,1,8,7,0,0,6.6,anon429854797,anon429854797
6342,0,11,112.0,0,6,5,0,0,1.2,anon2550742301,anon2550742301
6343,0,11,112.0,0,7,6,0,0,1.4,anon2550742301,anon2550742301
6344,0,11,5997.0,0,8,7,0,0,1.6,anon2550742301,anon2550742301
6345,0,11,595.0,0,10,9,0,0,2.0,anon429854797,anon429854797
6346,0,11,3841.0,0,8,7,2,0,11.6,anon2550742301,anon2550742301
6347,9,5,6498.0,0,4,3,2,0,10.8,anon3401164059,anon3401164059
6348,0,5,357.0,1,5,4,0,0,6.0,anon360117346,anon360117346
6349,4,5,1259.0,1,5,4,0,0,6.0,anon3401164059,anon3401164059
6350,0,5,740.0,0,4,3,0,0,0.8,anon360117346,anon360117346
6351,2,5,7.0,0,3,2,0,0,0.6,anon3719516189,anon3719516189
6352,5,4,1177.0,0,6,5,2,0,11.2,anon873568147,anon873568147
6353,0,4,698.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6354,4,4,604.0,1,5,4,0,0,6.0,anon873568147,anon873568147
6355,0,4,309.0,0,5,4,1,0,6.0,anon360117346,anon360117346
6356,0,4,3467.0,0,5,4,2,0,11.0,anon1648820241,anon1648820241
6357,0,4,1230.0,0,3,2,0,0,0.6,anon3930167313,anon3930167313
6358,0,4,288.0,1,4,3,0,0,5.8,anon4040640257,anon4040640257
6359,0,4,140.0,0,3,2,0,0,0.6,anon3930167313,anon3930167313
6360,12,2,6650.0,0,2,1,4,0,20.4,anon1710601338,anon1710601338
6361,2,2,295.0,0,2,1,0,0,0.4,anon1710601338,anon1710601338
6362,6,4,1724.0,0,4,3,3,0,15.8,anon2975761471,anon2975761471
6363,1,4,206.0,0,4,3,0,0,0.8,anon2975761471,anon2975761471
6364,1,4,391.0,1,4,3,0,0,5.8,anon360117346,anon360117346
6365,0,4,413.0,0,2,1,0,0,0.4,anon2975761471,anon2975761471
6366,4,2,2009.0,0,4,3,12,0,60.8,anon2088170356,anon2088170356
6367,2,2,559.0,0,2,1,2,0,10.4,anon2302785458,anon2302785458
6368,0,1,3800.0,0,5,4,0,0,1.0,anon2833704143,anon2833704143
6369,28,13,12438.0,0,8,7,60,0,301.4,anon3694176313,anon3694176313
6370,14,13,3103.0,1,7,6,4,0,26.2,anon797389185,anon797389185
6371,6,13,1431.0,1,7,6,0,0,6.2,anon3694176313,anon3694176313
6372,2,13,385.0,0,7,6,0,0,1.2,anon360117346,anon360117346
6373,2,13,243.0,0,6,5,0,0,1.0,anon797389185,anon797389185
6374,6,13,1707.0,1,7,6,0,0,6.2,anon241219415,anon241219415
6375,3,13,692.0,0,6,5,1,0,6.0,anon3694176313,anon3694176313
6376,3,13,888.0,1,6,5,0,0,6.0,anon728050380,anon728050380
6377,5,13,788.0,0,7,6,0,0,1.2,anon3694176313,anon3694176313
6378,3,13,491.0,0,7,6,0,0,1.2,anon797389185,anon797389185
6379,3,13,222.0,0,8,7,0,0,1.4,anon241219415,anon241219415
6380,6,13,532.0,0,7,6,0,0,1.2,anon3860978068,anon3860978068
6381,0,13,122.0,0,7,6,0,0,1.2,anon1418005751,anon1418005751
6382,0,2,1726.0,0,5,4,5,0,26.0,anon3930167313,anon3930167313
6383,0,2,26.0,0,3,2,0,0,0.6,anon2975761471,anon2975761471
6384,3,3,5135.0,0,3,2,2,0,10.6,anon3401164059,anon3401164059
6385,0,3,623.0,1,3,2,0,0,5.6,anon360117346,anon360117346
6386,0,3,69.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6387,5,17,2419.0,0,6,5,3,0,16.2,anon2302785458,anon2302785458
6388,0,17,276.0,1,7,6,0,0,6.4,anon567906217,anon567906217
6389,0,17,258.0,0,7,6,0,0,1.4,anon2302785458,anon2302785458
6390,0,17,363.0,1,6,5,0,0,6.2,anon360117346,anon360117346
6391,2,17,655.0,1,5,4,0,0,6.0,anon2302785458,anon2302785458
6392,1,17,512.0,1,4,3,0,0,5.8,anon241219415,anon241219415
6393,0,17,177.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
6394,0,17,34.0,1,3,2,0,0,5.6,anon241219415,anon241219415
6395,0,17,824.0,2,2,1,0,0,10.4,anon360117346,anon360117346
6396,1,17,695.0,0,3,2,0,0,0.6,anon2302785458,anon2302785458
6397,5,17,1633.0,1,3,2,0,0,5.6,anon4131519642,anon4131519642
6398,0,17,47.0,1,1,0,0,0,5.2,anon360117346,anon360117346
6399,0,17,799.0,1,2,1,0,0,5.4,anon4131519642,anon4131519642
6400,5,17,717.0,0,2,1,0,0,0.4,anon2302785458,anon2302785458
6401,1,17,423.0,0,2,1,0,0,0.4,anon4047010518,anon4047010518
6402,4,17,793.0,0,2,1,0,0,0.4,anon2302785458,anon2302785458
6403,0,17,80.0,0,2,1,0,0,0.4,anon2400975166,anon2400975166
6404,9,14,4374.0,0,10,9,619,0,3097.0,anon3603397771,anon3603397771
6405,5,14,61.0,1,7,6,0,0,6.4,anon4138993108,anon4138993108
6406,0,14,23.0,0,5,4,1,0,6.0,anon3603397771,anon3603397771
6407,2,14,254.0,1,4,3,0,0,5.8,anon17169114,anon17169114
6408,0,14,84.0,1,4,3,0,0,5.8,anon3603397771,anon3603397771
6409,2,14,1250.0,1,4,3,0,0,5.8,anon360117346,anon360117346
6410,1,14,21.0,0,3,2,0,0,0.6,anon3603397771,anon3603397771
6411,2,14,346.0,1,3,2,0,0,5.6,anon4131519642,anon4131519642
6412,0,14,239.0,0,3,2,0,0,0.6,anon3603397771,anon3603397771
6413,4,14,1602.0,1,2,1,0,0,5.4,anon2302785458,anon2302785458
6414,3,14,58.0,1,3,2,0,0,5.6,anon3603397771,anon3603397771
6415,2,14,522.0,1,3,2,0,0,5.6,anon2400975166,anon2400975166
6416,0,14,312.0,0,3,2,0,0,0.6,anon3603397771,anon3603397771
6417,0,14,1006.0,0,3,2,14,0,70.6,anon360117346,anon360117346
6418,3,7,688.0,0,3,2,4,0,20.6,anon2302785458,anon2302785458
6419,0,7,241.0,0,3,2,2,0,10.6,anon2561246477,anon2561246477
6420,0,7,67.0,0,2,1,2,0,10.4,anon1292466139,anon1292466139
6421,0,7,120.0,0,2,1,2,0,10.4,anon241219415,anon241219415
6422,1,7,234.0,1,2,1,2,0,15.4,anon1292466139,anon1292466139
6423,0,7,81.0,0,2,1,2,0,10.4,anon241219415,anon241219415
6424,0,7,541.0,0,2,1,2,0,10.4,anon2302785458,anon2302785458
6425,2,4,955.0,1,2,1,0,0,5.4,anon241219415,anon241219415
6426,2,4,614.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6427,2,4,408.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6428,0,4,180.0,0,1,0,0,0,0.2,anon360117346,anon360117346
6429,1,4,3588.0,0,2,1,3,0,15.4,anon360117346,anon360117346
6430,0,4,1884.0,1,1,0,0,0,5.2,anon360117346,anon360117346
6431,0,4,44.0,0,1,0,0,0,0.2,anon734291926,anon734291926
6432,0,4,102.0,0,1,0,0,0,0.2,anon241219415,anon241219415
6433,2,1,802.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6434,1,1,89.0,0,2,1,0,0,0.4,anon2400975166,anon2400975166
6435,6,8,7865.0,0,7,6,5,0,26.4,anon1539235520,anon1539235520
6436,0,8,753.0,1,6,5,0,0,6.2,anon241219415,anon241219415
6437,5,8,2556.0,1,5,4,0,0,6.0,anon1539235520,anon1539235520
6438,0,8,150.0,1,1,0,0,0,5.2,anon360117346,anon360117346
6439,2,8,1235.0,2,2,1,0,0,10.4,anon1539235520,anon1539235520
6440,0,8,52.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6441,1,8,70.0,0,3,2,0,0,15.6,anon3103495327,anon3103495327
6442,1,8,598.0,0,4,3,0,0,0.8,anon2400975166,anon2400975166
6443,2,7,1403.0,0,5,4,3,0,16.0,anon4104607014,anon4104607014
6444,1,7,244.0,0,6,5,0,0,1.2,anon241219415,anon241219415
6445,3,7,416.0,1,5,4,0,0,6.0,anon3719516189,anon3719516189
6446,0,7,32.0,0,4,3,0,0,0.8,anon241219415,anon241219415
6447,3,7,160.0,0,3,2,0,0,0.6,anon17169114,anon17169114
6448,1,7,267.0,0,2,1,0,0,0.4,anon4104607014,anon4104607014
6449,3,7,2860.0,0,2,1,0,0,0.4,anon2400975166,anon2400975166
6450,0,12,749.0,0,5,4,1,0,6.0,anon4293563082,anon4293563082
6451,0,12,74.0,1,3,2,1,0,10.6,anon360117346,anon360117346
6452,0,12,442.0,0,3,2,0,0,0.6,anon4293563082,anon4293563082
6453,0,12,195.0,1,3,2,0,0,5.6,anon241219415,anon241219415
6454,0,12,1436.0,1,3,2,0,0,5.6,anon4293563082,anon4293563082
6455,0,12,1242.0,1,3,2,0,0,5.6,anon241219415,anon241219415
6456,0,12,515.0,0,3,2,0,0,0.6,anon4293563082,anon4293563082
6457,0,12,585.0,2,2,1,0,0,10.4,anon2992020821,anon2992020821
6458,0,12,1473.0,1,3,2,0,0,5.6,anon241219415,anon241219415
6459,0,12,44.0,0,3,2,0,0,0.6,anon4293563082,anon4293563082
6460,0,12,594.0,0,3,2,0,0,0.6,anon4293563082,anon4293563082
6461,0,12,624.0,0,3,2,0,0,0.6,anon2302785458,anon2302785458
6462,8,9,3461.0,0,7,6,2,0,11.4,anon4131519642,anon4131519642
6463,0,9,129.0,1,4,3,1,0,10.8,anon797389185,anon797389185
6464,2,9,1389.0,0,5,4,0,0,1.0,anon4131519642,anon4131519642
6465,0,9,287.0,1,4,3,0,0,5.8,anon241219415,anon241219415
6466,2,9,1435.0,0,4,3,0,0,0.8,anon4131519642,anon4131519642
6467,3,9,829.0,1,3,2,0,0,5.6,anon3438475202,anon3438475202
6468,2,9,807.0,0,3,2,0,0,0.6,anon4131519642,anon4131519642
6469,0,9,482.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6470,0,9,102.0,0,3,2,0,0,0.6,anon4131519642,anon4131519642
6471,12,5,7291.0,0,4,3,12,0,60.8,anon47079755,anon47079755
6472,5,5,712.0,0,2,1,0,0,0.4,anon241219415,anon241219415
6473,4,5,1730.0,0,2,1,0,0,0.4,anon429854797,anon429854797
6474,6,5,1956.0,0,2,1,0,0,0.4,anon47079755,anon47079755
6475,4,5,443.0,0,2,1,0,0,0.4,anon47079755,anon47079755
6476,16,13,6222.0,0,6,5,8,0,41.2,anon4131519642,anon4131519642
6477,0,13,653.0,1,4,3,1,0,10.8,anon360117346,anon360117346
